shape_group,shape,setup,technique,accuracy,failed,checked,baseline_ms,optimized_ms,speedup
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",10011,PASS,0,524288,2.0047,1.9772,1.014
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",10100,PASS,0,524288,2.0015,2.6269,0.762
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",10101,PASS,0,524288,2.0005,2.6580,0.753
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",10110,PASS,0,524288,2.0029,2.7020,0.741
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",10111,PASS,0,524288,1.9787,2.6764,0.739
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11000,PASS,0,524288,2.0097,1.7616,1.141
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11001,PASS,0,524288,2.0124,1.7838,1.128
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11010,PASS,0,524288,2.0141,1.8151,1.110
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11011,PASS,0,524288,2.0064,1.8174,1.104
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11100,PASS,0,524288,2.0025,2.2915,0.874
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11101,PASS,0,524288,1.9968,2.3435,0.852
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11110,PASS,0,524288,2.0073,2.3771,0.844
batch×sequence,B2 S256,"B=2,S=256,D=512,H=8,FFN=2048,L=6",11111,PASS,0,524288,2.0083,2.2980,0.874
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00000,PASS,0,131072,1.2702,1.2656,1.004
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00001,PASS,0,131072,1.2419,1.3210,0.940
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00010,PASS,0,131072,1.2772,1.3993,0.913
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00011,PASS,0,131072,1.2715,1.4279,0.890
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00100,PASS,0,131072,1.2811,2.8252,0.453
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00101,PASS,0,131072,1.2833,1.3989,0.917
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00110,PASS,0,131072,1.3363,2.9172,0.458
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",00111,PASS,0,131072,1.2874,1.4580,0.883
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01000,PASS,0,131072,1.2786,1.2148,1.053
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01001,PASS,0,131072,1.2733,1.1536,1.104
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01010,PASS,0,131072,1.2767,1.2366,1.032
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01011,PASS,0,131072,1.2785,1.2372,1.033
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01100,PASS,0,131072,1.2808,2.5100,0.510
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01101,PASS,0,131072,1.2786,1.2166,1.051
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01110,PASS,0,131072,1.2792,2.5709,0.498
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",01111,PASS,0,131072,1.2761,1.2342,1.034
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10000,PASS,0,131072,1.2792,1.2518,1.022
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10001,PASS,0,131072,1.2801,1.2571,1.018
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10010,PASS,0,131072,1.2780,1.2779,1.000
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10011,PASS,0,131072,1.2785,1.2768,1.001
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10100,PASS,0,131072,1.2792,2.6535,0.482
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10101,PASS,0,131072,1.2791,1.2534,1.020
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10110,PASS,0,131072,1.2790,2.7097,0.472
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",10111,PASS,0,131072,1.2805,1.2966,0.988
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11000,PASS,0,131072,1.2797,0.9832,1.302
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11001,PASS,0,131072,1.2801,0.9827,1.303
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11010,PASS,0,131072,1.2782,1.0073,1.269
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11011,PASS,0,131072,1.2802,1.0199,1.255
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11100,PASS,0,131072,1.2800,2.2766,0.562
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11101,PASS,0,131072,1.2791,0.9822,1.302
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11110,PASS,0,131072,1.2791,2.3828,0.537
batch×sequence,B4 S32,"B=4,S=32,D=512,H=8,FFN=2048,L=6",11111,PASS,0,131072,1.2793,1.0057,1.272
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00000,PASS,0,262144,1.2814,1.2807,1.001
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00001,PASS,0,262144,1.2813,1.3204,0.970
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00010,PASS,0,262144,1.2817,1.3420,0.955
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00011,PASS,0,262144,1.2811,1.3400,0.956
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00100,PASS,0,262144,1.2818,2.7086,0.473
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00101,PASS,0,262144,1.2812,2.6849,0.477
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00110,PASS,0,262144,1.2803,2.7701,0.462
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",00111,PASS,0,262144,1.2806,2.8209,0.454
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01000,PASS,0,262144,1.2818,1.2684,1.011
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01001,PASS,0,262144,1.2815,1.2675,1.011
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01010,PASS,0,262144,1.2817,1.2891,0.994
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01011,PASS,0,262144,1.2825,1.2901,0.994
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01100,PASS,0,262144,1.2837,2.6357,0.487
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01101,PASS,0,262144,1.2831,2.6050,0.493
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01110,PASS,0,262144,1.2819,2.5191,0.509
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",01111,PASS,0,262144,1.2820,2.5589,0.501
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10000,PASS,0,262144,1.2817,1.1864,1.080
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10001,PASS,0,262144,1.2808,1.1814,1.084
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10010,PASS,0,262144,1.2810,1.2048,1.063
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10011,PASS,0,262144,1.2812,1.2060,1.062
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10100,PASS,0,262144,1.2812,2.6230,0.488
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10101,PASS,0,262144,1.2808,2.6189,0.489
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10110,PASS,0,262144,1.2848,2.7598,0.466
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",10111,PASS,0,262144,1.2807,2.7647,0.463
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11000,PASS,0,262144,1.2816,1.0730,1.194
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11001,PASS,0,262144,1.2813,1.0724,1.195
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11010,PASS,0,262144,1.2827,1.0967,1.170
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11011,PASS,0,262144,1.2817,1.0433,1.228
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11100,PASS,0,262144,1.2826,2.2368,0.573
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11101,PASS,0,262144,1.2817,2.1820,0.587
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11110,PASS,0,262144,1.2810,2.3388,0.548
batch×sequence,B4 S64,"B=4,S=64,D=512,H=8,FFN=2048,L=6",11111,PASS,0,262144,1.2808,2.3685,0.541
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00000,PASS,0,524288,1.9221,1.9279,0.997
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00001,PASS,0,524288,1.9220,1.9760,0.973
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00010,PASS,0,524288,1.9265,2.0056,0.961
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00011,PASS,0,524288,1.9302,2.0056,0.962
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00100,PASS,0,524288,1.9282,2.7813,0.693
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00101,PASS,0,524288,1.9227,2.5679,0.749
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00110,PASS,0,524288,1.9254,2.8428,0.677
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",00111,PASS,0,524288,1.9222,2.8024,0.686
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01000,PASS,0,524288,1.9259,1.8644,1.033
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01001,PASS,0,524288,1.9279,1.8670,1.033
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01010,PASS,0,524288,1.9312,1.9224,1.005
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01011,PASS,0,524288,1.9337,1.9247,1.005
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01100,PASS,0,524288,1.9264,2.5106,0.767
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01101,PASS,0,524288,1.9325,2.5049,0.772
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01110,PASS,0,524288,1.9245,2.5501,0.755
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",01111,PASS,0,524288,1.9266,2.5674,0.750
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10000,PASS,0,524288,1.9301,1.8872,1.023
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10001,PASS,0,524288,1.9278,1.8868,1.022
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10010,PASS,0,524288,1.9319,1.8612,1.038
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10011,PASS,0,524288,1.9240,1.8598,1.035
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10100,PASS,0,524288,1.9244,2.6463,0.727
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10101,PASS,0,524288,1.9295,2.6801,0.720
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10110,PASS,0,524288,1.9309,2.7504,0.702
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",10111,PASS,0,524288,1.9220,2.7413,0.701
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11000,PASS,0,524288,1.9308,1.6616,1.162
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11001,PASS,0,524288,1.9291,1.6617,1.161
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11010,PASS,0,524288,1.9280,1.7151,1.124
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11011,PASS,0,524288,1.9285,1.7161,1.124
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11100,PASS,0,524288,1.9191,2.2657,0.847
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11101,PASS,0,524288,1.9288,2.2316,0.864
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11110,PASS,0,524288,1.9351,2.3530,0.822
batch×sequence,B4 S128,"B=4,S=128,D=512,H=8,FFN=2048,L=6",11111,PASS,0,524288,1.9328,2.3837,0.811
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00000,PASS,0,1048576,3.0501,3.0544,0.999
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00001,PASS,0,1048576,3.0460,3.1023,0.982
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00010,PASS,0,1048576,3.0467,3.1515,0.967
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00011,PASS,0,1048576,3.0490,3.1534,0.967
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00100,PASS,0,1048576,3.0519,2.9265,1.043
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00101,PASS,0,1048576,3.0531,2.9275,1.043
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00110,PASS,0,1048576,3.0847,2.9225,1.055
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",00111,PASS,0,1048576,3.0477,2.9232,1.043
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01000,PASS,0,1048576,3.0470,2.9709,1.026
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01001,PASS,0,1048576,3.0479,2.9710,1.026
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01010,PASS,0,1048576,3.0485,3.0210,1.009
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01011,PASS,0,1048576,3.0466,3.0200,1.009
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01100,PASS,0,1048576,3.0497,2.7948,1.091
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01101,PASS,0,1048576,3.0557,2.7941,1.094
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01110,PASS,0,1048576,3.0460,2.7915,1.091
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",01111,PASS,0,1048576,3.0643,2.7990,1.095
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10000,PASS,0,1048576,3.0450,3.0453,1.000
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10001,PASS,0,1048576,3.0437,3.0467,0.999
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10010,PASS,0,1048576,3.0487,3.1006,0.983
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10011,PASS,0,1048576,3.0509,3.0971,0.985
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10100,PASS,0,1048576,3.0477,2.8596,1.066
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10101,PASS,0,1048576,3.0457,2.8525,1.068
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10110,PASS,0,1048576,3.0555,2.8615,1.068
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",10111,PASS,0,1048576,3.0464,2.8598,1.065
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11000,PASS,0,1048576,3.0620,2.7801,1.101
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11001,PASS,0,1048576,3.0466,2.7703,1.100
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11010,PASS,0,1048576,3.0481,2.8191,1.081
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11011,PASS,0,1048576,3.0457,2.8156,1.082
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11100,PASS,0,1048576,3.0668,2.6036,1.178
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11101,PASS,0,1048576,3.0558,2.5985,1.176
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11110,PASS,0,1048576,3.0541,2.5913,1.179
batch×sequence,B4 S256,"B=4,S=256,D=512,H=8,FFN=2048,L=6",11111,PASS,0,1048576,3.0488,2.5945,1.175
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00000,PASS,0,262144,1.2621,1.2622,1.000
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00001,PASS,0,262144,1.2594,1.2992,0.969
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00010,PASS,0,262144,1.2610,1.3584,0.928
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00011,PASS,0,262144,1.2587,1.3206,0.953
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00100,PASS,0,262144,1.2592,2.7405,0.459
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00101,PASS,0,262144,1.2580,2.7045,0.465
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00110,PASS,0,262144,1.2580,2.8272,0.445
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",00111,PASS,0,262144,1.2576,2.8125,0.447
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01000,PASS,0,262144,1.2567,1.2653,0.993
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01001,PASS,0,262144,1.2572,1.2662,0.993
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01010,PASS,0,262144,1.2583,1.2869,0.978
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01011,PASS,0,262144,1.2572,1.2868,0.977
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01100,PASS,0,262144,1.2581,2.5133,0.501
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01101,PASS,0,262144,1.2587,2.5817,0.488
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01110,PASS,0,262144,1.2595,2.6350,0.478
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",01111,PASS,0,262144,1.2594,2.6274,0.479
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10000,PASS,0,262144,1.2574,1.1695,1.075
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10001,PASS,0,262144,1.2573,1.1678,1.077
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10010,PASS,0,262144,1.2974,1.2424,1.044
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10011,PASS,0,262144,1.2594,1.2424,1.014
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10100,PASS,0,262144,1.2604,2.6562,0.474
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10101,PASS,0,262144,1.2574,2.6066,0.482
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10110,PASS,0,262144,1.2580,2.7087,0.464
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",10111,PASS,0,262144,1.2963,2.7441,0.472
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11000,PASS,0,262144,1.2943,1.0768,1.202
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11001,PASS,0,262144,1.2585,1.0281,1.224
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11010,PASS,0,262144,1.2582,1.0987,1.145
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11011,PASS,0,262144,1.2580,1.0958,1.148
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11100,PASS,0,262144,1.2577,2.2756,0.553
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11101,PASS,0,262144,1.2581,2.2662,0.555
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11110,PASS,0,262144,1.2587,2.3342,0.539
batch×sequence,B8 S32,"B=8,S=32,D=512,H=8,FFN=2048,L=6",11111,PASS,0,262144,1.2580,2.3136,0.544
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00000,PASS,0,1048576,2.8627,2.8617,1.000
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00001,PASS,0,1048576,2.8658,2.9232,0.980
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00010,PASS,0,1048576,2.8648,2.9743,0.963
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00011,PASS,0,1048576,2.8655,2.9764,0.963
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00100,PASS,0,1048576,2.8658,2.7521,1.041
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00101,PASS,0,1048576,2.8646,2.7500,1.042
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00110,PASS,0,1048576,2.8648,2.7510,1.041
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",00111,PASS,0,1048576,2.8655,2.7508,1.042
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01000,PASS,0,1048576,2.8665,2.8155,1.018
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01001,PASS,0,1048576,2.8666,2.8183,1.017
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01010,PASS,0,1048576,2.8671,2.8647,1.001
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01011,PASS,0,1048576,2.8668,2.8634,1.001
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01100,PASS,0,1048576,2.8645,2.6332,1.088
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01101,PASS,0,1048576,2.8687,2.6398,1.087
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01110,PASS,0,1048576,2.8706,2.6395,1.088
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",01111,PASS,0,1048576,2.8648,2.6330,1.088
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10000,PASS,0,1048576,2.8660,2.8625,1.001
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10001,PASS,0,1048576,2.8675,2.8600,1.003
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10010,PASS,0,1048576,2.8664,2.9054,0.987
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10011,PASS,0,1048576,2.8647,2.9064,0.986
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10100,PASS,0,1048576,2.8675,2.6835,1.069
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10101,PASS,0,1048576,2.8707,2.6880,1.068
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10110,PASS,0,1048576,2.8768,2.6824,1.072
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",10111,PASS,0,1048576,2.8728,2.6908,1.068
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11000,PASS,0,1048576,2.8658,2.6216,1.093
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11001,PASS,0,1048576,2.8671,2.6200,1.094
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11010,PASS,0,1048576,2.8635,2.6647,1.075
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11011,PASS,0,1048576,2.8638,2.6649,1.075
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11100,PASS,0,1048576,2.8638,2.4428,1.172
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11101,PASS,0,1048576,2.8654,2.4401,1.174
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11110,PASS,0,1048576,2.8709,2.4548,1.169
batch×sequence,B8 S128,"B=8,S=128,D=512,H=8,FFN=2048,L=6",11111,PASS,0,1048576,2.8731,2.4500,1.173
batch×sequence,B1 S512,"B=1,S=512,D=512,H=8,FFN=2048,L=6",00000,PASS,0,524288,2.1869,2.1892,0.999
batch×sequence,B1 S512,"B=1,S=512,D=512,H=8,FFN=2048,L=6",00001,PASS,0,524288,2.1872,2.2388,0.977
